StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
5792,17,1,0,2,30,20,0,3,1,1,1,1,1.02,4.0
5793,17,0,2,3,30,30,0,1,1,1,1,1,3.75,4.0
5794,18,0,0,2,20,25,0,3,1,1,1,1,1.85,4.0
5795,15,1,1,3,20,5,0,1,1,1,1,1,2.07,3.0
5796,16,0,1,2,10,5,0,3,1,1,1,1,2.84,1.0
5797,16,0,1,2,15,15,0,1,1,1,1,1,3.73,1.0
5798,16,0,2,1,10,0,0,2,1,1,1,1,1.46,3.0
5799,18,0,2,2,30,0,0,2,1,1,1,1,2.7,1.0
5800,15,0,2,1,20,20,0,1,1,1,1,1,3.8,1.0
5801,16,1,0,1,30,30,0,1,1,1,1,1,2.86,3.0
5802,17,0,0,1,30,15,0,2,1,1,1,1,3.42,4.0
5803,18,0,0,1,20,5,0,1,1,1,1,1,1.03,3.0
5804,15,0,1,1,10,5,0,3,1,1,1,1,1.96,2.0
5805,17,0,2,2,10,15,0,1,1,1,1,1,2.09,2.0
5806,16,1,2,2,20,15,0,1,1,1,1,1,3.18,3.0
5807,15,0,0,1,20,15,0,3,1,1,1,1,2.01,4.0
5808,18,0,1,3,20,20,0,2,1,1,1,1,3.31,1.0
5809,16,1,2,2,25,25,0,1,1,1,1,1,1.91,1.0
5810,17,1,1,2,15,20,0,3,1,1,1,1,2.73,3.0
5811,18,0,1,1,30,10,0,2,1,1,1,1,2.96,4.0
5812,16,1,0,3,10,25,0,1,1,1,1,1,1.73,4.0
5813,18,0,2,2,15,20,0,1,1,1,1,1,3.64,3.0
5814,18,1,1,2,15,30,0,3,1,1,1,1,1.4,3.0
5815,15,1,2,1,30,30,0,3,1,1,1,1,3.24,2.0
5816,18,1,1,2,30,20,0,1,1,1,1,1,3.42,4.0
5817,15,1,0,3,15,30,0,2,1,1,1,1,1.57,3.0
5818,18,0,1,1,30,15,0,3,1,1,1,1,3.97,1.0
5819,17,0,0,1,20,0,0,3,1,1,1,1,3.78,3.0
5820,17,0,0,3,10,30,0,3,1,1,1,1,3.57,1.0
5821,18,1,0,3,10,25,0,2,1,1,1,1,1.3,1.0
5822,17,1,2,3,25,20,0,2,1,1,1,1,2.03,3.0
5823,16,1,2,3,25,25,0,3,1,1,1,1,2.2,4.0
5824,18,1,1,3,10,15,0,3,1,1,1,1,3.54,1.0
5825,17,0,2,1,25,20,0,1,1,1,1,1,3.08,2.0
5826,15,0,0,3,30,15,0,1,1,1,1,1,1.69,3.0
5827,16,1,0,3,30,20,0,2,1,1,1,1,2.04,3.0
5828,17,1,0,1,15,20,0,3,1,1,1,1,3.41,3.0
5829,17,0,2,3,10,0,0,3,1,1,1,1,1.41,4.0
5830,18,0,2,3,10,20,0,1,1,1,1,1,2.89,4.0
5831,15,0,2,2,25,10,0,1,1,1,1,1,1.3,2.0
5832,17,0,0,2,25,10,0,1,1,1,1,1,2.04,1.0
5833,15,0,0,3,20,10,0,2,1,1,1,1,1.56,3.0
5834,18,0,1,3,20,20,0,2,1,1,1,1,3.58,3.0
5835,17,0,0,1,15,10,0,3,1,1,1,1,3.72,1.0
5836,18,0,0,1,30,20,0,3,1,1,1,1,2.62,3.0
5837,15,0,2,3,25,10,0,1,1,1,1,1,2.77,3.0
5838,15,0,2,3,30,20,0,2,1,1,1,1,3.64,1.0
5839,16,0,0,2,10,20,0,2,1,1,1,1,1.08,2.0
5840,17,0,0,1,30,15,0,2,1,1,1,1,2.43,1.0
5841,17,1,1,2,10,20,0,1,1,1,1,1,1.66,2.0
5842,16,1,2,3,30,0,0,2,1,1,1,1,1.27,1.0
5843,16,1,0,3,15,5,0,2,1,1,1,1,2.5,4.0
5844,15,1,0,3,25,15,0,3,1,1,1,1,3.64,1.0
5845,16,0,2,1,25,15,0,2,1,1,1,1,1.1,2.0
5846,15,0,2,1,25,15,0,3,1,1,1,1,1.19,4.0
5847,18,1,2,1,30,10,0,1,1,1,1,1,2.15,3.0
5848,18,1,0,3,20,15,0,2,1,1,1,1,2.94,2.0
5849,15,0,1,2,30,0,0,3,1,1,1,1,3.34,4.0
5850,15,1,0,1,20,10,0,3,1,1,1,1,1.62,3.0
5851,17,0,2,3,10,30,0,1,1,1,1,1,2.08,3.0
5852,15,0,1,3,25,10,0,3,1,1,1,1,2.93,1.0
5853,17,1,2,1,25,5,0,2,1,1,1,1,2.7,2.0
5854,16,0,0,2,25,10,0,3,1,1,1,1,3.64,2.0
5855,16,0,0,3,25,30,0,2,1,1,1,1,2.28,4.0
5856,17,0,0,1,20,15,0,1,1,1,1,1,1.16,1.0
5857,18,0,2,2,10,30,0,3,1,1,1,1,3.57,1.0
5858,18,0,2,3,30,25,0,2,1,1,1,1,2.2,2.0
5859,16,0,2,3,25,10,0,2,1,1,1,1,1.82,3.0
5860,18,0,2,2,15,15,0,2,1,1,1,1,1.37,4.0
5861,18,0,1,1,15,5,0,1,1,1,1,1,3.54,2.0
5862,18,0,2,3,30,25,0,3,1,1,1,1,3.9,1.0
5863,17,1,1,3,30,15,0,1,1,1,1,1,2.31,1.0
5864,15,1,2,3,20,25,0,1,1,1,1,1,2.21,3.0
5865,18,1,0,3,25,25,0,1,1,1,1,1,2.96,4.0
5866,15,0,2,3,10,0,0,2,1,1,1,1,3.61,3.0
5867,15,1,2,2,30,20,0,3,1,1,1,1,3.54,1.0
5868,18,1,2,3,15,10,0,1,1,1,1,1,3.68,2.0
5869,15,0,0,3,30,5,0,1,1,1,1,1,3.88,4.0
5870,15,1,2,1,15,30,0,2,1,1,1,1,2.25,2.0
5871,15,0,0,1,25,25,0,2,1,1,1,1,1.41,1.0
5872,16,1,2,2,20,20,0,2,1,1,1,1,1.6,1.0
5873,18,1,0,1,30,15,0,1,1,1,1,1,3.31,1.0
5874,17,0,1,3,15,20,0,1,1,1,1,1,3.79,1.0
5875,16,0,1,1,15,30,0,1,1,1,1,1,1.97,2.0
5876,15,1,2,3,15,5,0,2,1,1,1,1,2.76,2.0
5877,16,0,1,1,25,20,0,2,1,1,1,1,2.57,4.0
5878,18,1,0,3,25,30,0,1,1,1,1,1,2.72,2.0
5879,15,1,0,1,25,5,0,3,1,1,1,1,1.72,4.0
5880,15,1,1,1,20,10,0,3,1,1,1,1,2.61,4.0
5881,16,1,0,1,30,25,0,2,1,1,1,1,2.61,2.0
5882,17,1,1,1,30,0,0,3,1,1,1,1,3.42,4.0
5883,17,1,2,3,30,20,0,2,1,1,1,1,1.64,2.0
5884,18,0,1,1,10,0,0,3,1,1,1,1,1.65,4.0
5885,15,0,1,3,10,15,0,2,1,1,1,1,3.93,2.0
5886,15,1,2,2,25,5,0,1,1,1,1,1,1.43,2.0
5887,15,1,0,2,30,25,0,1,1,1,1,1,1.71,4.0
5888,18,0,2,2,15,5,0,3,1,1,1,1,2.0,4.0
5889,15,1,1,3,30,25,0,1,1,1,1,1,1.92,1.0
5890,18,0,2,3,30,15,0,1,1,1,1,1,1.92,2.0
5891,15,1,2,2,20,5,0,1,1,1,1,1,3.4,4.0
5892,15,1,1,2,10,10,0,1,1,1,1,1,2.61,2.0
5893,18,0,2,2,20,0,0,1,1,1,1,1,1.52,3.0
5894,16,0,0,1,25,5,0,2,1,1,1,1,1.91,3.0
5895,15,0,2,1,15,15,0,1,1,1,1,1,1.02,3.0
5896,18,1,0,2,30,20,0,3,1,1,1,1,3.51,1.0
5897,15,1,0,1,25,10,0,2,1,1,1,1,1.47,3.0
5898,18,1,2,1,20,10,0,2,1,1,1,1,3.28,1.0
5899,18,1,2,2,30,0,0,3,1,1,1,1,3.37,3.0
5900,15,1,1,3,10,5,0,3,1,1,1,1,1.74,2.0
5901,18,0,2,2,15,10,0,1,1,1,1,1,3.0,3.0
5902,16,0,1,2,20,10,0,2,1,1,1,1,3.55,1.0
5903,17,0,0,1,30,20,0,3,1,1,1,1,1.07,2.0
5904,15,0,2,3,25,15,0,3,1,1,1,1,1.74,1.0
5905,17,0,1,2,20,5,0,3,1,1,1,1,2.64,1.0
5906,16,0,1,2,30,5,0,2,1,1,1,1,3.75,1.0
5907,17,0,1,3,25,10,0,2,1,1,1,1,1.87,1.0
5908,17,0,0,3,15,20,0,2,1,1,1,1,1.39,3.0
5909,18,1,1,2,30,0,0,2,1,1,1,1,1.44,1.0
5910,18,1,1,2,10,0,0,1,1,1,1,1,3.82,1.0
5911,17,0,1,1,25,15,0,3,1,1,1,1,3.97,3.0
5912,18,1,0,2,20,30,0,3,1,1,1,1,1.56,2.0
5913,17,1,2,1,30,5,0,3,1,1,1,1,2.62,1.0
5914,18,0,2,3,15,15,0,2,1,1,1,1,1.87,2.0
5915,18,0,0,3,20,30,0,3,1,1,1,1,2.95,2.0
5916,16,1,0,1,15,5,0,3,1,1,1,1,3.86,1.0
5917,18,1,0,1,20,25,0,3,1,1,1,1,1.98,4.0
5918,15,0,2,1,15,15,0,3,1,1,1,1,3.83,4.0
5919,17,0,1,3,10,30,0,3,1,1,1,1,1.07,2.0
5920,15,0,1,1,10,30,0,1,1,1,1,1,2.24,3.0
5921,15,0,1,2,10,25,0,3,1,1,1,1,2.34,4.0
5922,18,0,2,3,10,0,0,3,1,1,1,1,3.04,3.0
5923,18,0,2,2,30,15,0,1,1,1,1,1,2.79,2.0
5924,15,1,2,1,20,0,0,3,1,1,1,1,1.48,4.0
5925,16,1,2,3,10,0,0,2,1,1,1,1,3.46,1.0
5926,18,0,0,2,10,30,0,1,1,1,1,1,1.66,1.0
5927,16,1,0,1,25,20,0,3,1,1,1,1,2.59,3.0
5928,17,1,0,3,10,25,0,3,1,1,1,1,1.77,4.0
5929,17,1,2,1,30,15,0,2,1,1,1,1,2.0,2.0
5930,17,0,1,1,25,20,0,3,1,1,1,1,3.68,1.0
5931,18,0,1,2,25,25,0,1,1,1,1,1,3.87,4.0
5932,15,1,1,1,10,5,0,3,1,1,1,1,1.59,1.0
5933,15,0,1,3,20,20,0,3,1,1,1,1,2.54,1.0
5934,18,1,0,2,20,5,0,1,1,1,1,1,3.53,4.0
5935,18,0,2,2,25,25,0,1,1,1,1,1,3.04,1.0
5936,16,1,2,2,20,30,0,1,1,1,1,1,3.45,1.0
5937,15,1,2,1,20,25,0,2,1,1,1,1,3.29,2.0
5938,18,0,2,2,20,15,0,1,1,1,1,1,3.45,4.0
5939,15,1,0,2,30,10,0,2,1,1,1,1,2.35,1.0
5940,18,1,1,3,15,20,0,1,1,1,1,1,2.45,2.0
5941,16,1,0,2,20,5,0,3,1,1,1,1,3.65,2.0
5942,17,1,1,3,15,20,0,1,1,1,1,1,1.21,3.0
5943,15,0,2,1,20,0,0,1,1,1,1,1,1.79,4.0
5944,18,1,1,3,25,25,0,2,1,1,1,1,1.13,3.0
5945,15,0,2,1,20,10,0,1,1,1,1,1,2.62,1.0
5946,15,1,0,3,25,0,0,3,1,1,1,1,3.12,2.0
5947,17,0,0,1,20,5,0,2,1,1,1,1,3.16,1.0
5948,17,1,2,1,20,20,0,3,1,1,1,1,1.6,3.0
5949,16,0,2,2,10,30,0,2,1,1,1,1,2.4,3.0
5950,16,0,0,1,30,15,0,1,1,1,1,1,2.54,4.0
5951,17,1,2,3,25,20,0,3,1,1,1,1,1.19,4.0
5952,15,0,2,2,10,0,0,1,1,1,1,1,3.81,2.0
5953,17,1,1,3,15,0,0,3,1,1,1,1,2.15,1.0
5954,15,1,1,3,10,15,0,3,1,1,1,1,3.76,4.0
5955,16,0,0,1,15,20,0,2,1,1,1,1,3.18,4.0
5956,17,0,2,2,10,25,0,1,1,1,1,1,1.52,3.0
5957,17,0,2,3,25,25,0,2,1,1,1,1,3.95,2.0
5958,18,1,1,3,30,20,0,1,1,1,1,1,2.81,2.0
5959,18,1,0,2,10,20,0,3,1,1,1,1,1.65,2.0
5960,15,0,2,3,30,25,0,2,1,1,1,1,3.76,2.0
5961,16,1,2,1,15,15,0,3,1,1,1,1,2.21,1.0
5962,15,1,0,3,15,30,0,1,1,1,1,1,2.72,3.0
5963,18,0,2,1,10,25,0,3,1,1,1,1,3.55,3.0
5964,15,1,2,3,30,0,0,1,1,1,1,1,1.21,2.0
5965,16,0,1,3,15,10,0,3,1,1,1,1,2.93,3.0
5966,16,1,0,1,10,25,0,3,1,1,1,1,1.11,3.0
5967,17,1,1,3,25,0,0,2,1,1,1,1,3.35,3.0
5968,15,1,2,1,20,10,0,2,1,1,1,1,1.54,3.0
5969,16,1,2,2,20,20,0,3,1,1,1,1,1.31,2.0
5970,17,0,0,3,20,25,0,2,1,1,1,1,3.19,2.0
5971,17,0,2,3,20,15,0,2,1,1,1,1,3.65,1.0
5972,17,1,2,1,25,10,0,2,1,1,1,1,2.19,2.0
5973,16,0,1,2,20,25,0,2,1,1,1,1,2.58,2.0
5974,17,0,1,1,30,5,0,3,1,1,1,1,2.46,2.0
5975,18,1,2,3,10,10,0,2,1,1,1,1,3.19,3.0
5976,16,1,1,1,15,10,0,3,1,1,1,1,3.28,4.0
5977,17,1,0,1,25,5,0,1,1,1,1,1,1.59,1.0
5978,15,1,1,3,25,0,0,1,1,1,1,1,2.43,3.0
5979,18,1,0,1,15,5,0,3,1,1,1,1,3.0,2.0
5980,17,0,0,1,25,0,0,1,1,1,1,1,1.17,2.0
5981,17,1,0,3,20,30,0,1,1,1,1,1,2.91,2.0
5982,16,0,2,2,10,0,0,1,1,1,1,1,1.44,3.0
5983,15,0,1,3,25,0,0,1,1,1,1,1,2.03,4.0
5984,16,1,2,1,10,25,0,2,1,1,1,1,2.53,4.0
5985,18,0,1,2,10,30,0,2,1,1,1,1,3.23,3.0
5986,17,0,2,3,15,0,0,3,1,1,1,1,1.51,3.0
5987,15,0,2,3,25,20,0,2,1,1,1,1,3.05,1.0
5988,17,0,1,1,10,25,0,3,1,1,1,1,1.83,1.0
5989,18,1,1,3,25,15,0,2,1,1,1,1,3.21,2.0
5990,18,1,0,1,15,20,0,2,1,1,1,1,1.09,2.0
5991,16,0,2,3,15,0,0,1,1,1,1,1,1.14,4.0
5992,15,0,2,3,15,10,0,1,1,1,1,1,2.07,2.0
5993,16,1,1,2,30,0,0,2,1,1,1,1,1.51,3.0
5994,18,0,1,1,20,25,0,2,1,1,1,1,3.74,4.0
5995,16,1,0,3,25,10,0,2,1,1,1,1,2.2,1.0
5996,17,1,2,1,20,0,0,2,1,1,1,1,2.27,3.0
5997,16,1,0,1,30,10,0,2,1,1,1,1,1.34,2.0
5998,17,0,0,1,30,30,0,2,1,1,1,1,2.06,4.0
5999,18,0,0,3,30,30,0,3,1,1,1,1,1.08,2.0
